flight_id,flight_number,aircraft_id,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_minutes,flight_status
F000696,SKY143,AC012,AID008,AID014,2024-11-26 23:24:00,2024-11-27 03:24:00,2024-11-26 23:24:00,2024-11-27 03:24:00,0,On-Time
F000697,SKY120,AC005,AID003,AID010,2024-11-27 14:46:00,2024-11-27 17:46:00,2024-11-27 14:57:00,2024-11-27 17:57:00,11,Delayed
F000698,SKY140,AC004,AID008,AID001,2024-11-28 08:25:00,2024-11-28 11:25:00,2024-11-28 08:25:00,2024-11-28 11:25:00,0,On-Time
F000699,SKY121,AC010,AID003,AID006,2024-11-29 04:58:00,2024-11-29 18:58:00,2024-11-29 04:58:00,2024-11-29 18:58:00,0,On-Time
F000700,SKY108,AC015,AID002,AID001,2024-11-30 16:29:00,2024-12-01 02:29:00,2024-11-30 16:29:00,2024-12-01 02:29:00,0,On-Time
F000701,SKY108,AC001,AID002,AID001,2024-12-01 01:16:00,2024-12-01 09:16:00,2024-12-01 01:54:00,2024-12-01 09:54:00,38,Delayed
F000702,SKY143,AC011,AID008,AID014,2024-12-02 13:36:00,2024-12-02 17:36:00,2024-12-02 14:08:00,2024-12-02 18:08:00,32,Delayed
F000703,SKY120,AC002,AID003,AID010,2024-12-03 12:27:00,2024-12-03 16:27:00,2024-12-03 12:27:00,2024-12-03 16:27:00,0,On-Time
F000704,SKY105,AC008,AID001,AID005,2024-12-04 19:09:00,2024-12-05 02:09:00,2024-12-04 19:09:00,2024-12-05 02:09:00,0,On-Time
F000705,SKY100,AC014,AID001,AID002,2024-12-05 01:54:00,2024-12-05 13:54:00,2024-12-05 01:54:00,2024-12-05 13:54:00,0,On-Time
F000706,SKY147,AC007,AID014,AID001,2024-12-06 16:49:00,2024-12-06 21:49:00,2024-12-06 16:49:00,2024-12-06 21:49:00,0,On-Time
F000707,SKY117,AC013,AID009,AID007,2024-12-07 02:34:00,2024-12-07 14:34:00,2024-12-07 02:34:00,2024-12-07 14:34:00,0,On-Time
F000708,SKY102,AC005,AID001,AID003,2024-12-08 16:07:00,2024-12-09 00:07:00,2024-12-08 16:48:00,2024-12-09 00:48:00,41,Delayed
F000709,SKY136,AC008,AID005,AID002,2024-12-09 06:15:00,2024-12-09 16:15:00,2024-12-09 06:15:00,2024-12-09 16:15:00,0,On-Time
F000710,SKY147,AC011,AID014,AID001,2024-12-10 14:08:00,2024-12-10 21:08:00,2024-12-10 14:08:00,2024-12-10 21:08:00,0,On-Time
F000711,SKY120,AC011,AID003,AID010,2024-12-11 08:56:00,2024-12-11 11:56:00,2024-12-11 08:56:00,2024-12-11 11:56:00,0,On-Time
F000712,SKY139,AC014,AID005,AID014,2024-12-12 05:18:00,2024-12-12 09:18:00,2024-12-12 05:42:00,2024-12-12 09:42:00,24,Delayed
F000713,SKY150,AC017,AID012,AID002,2024-12-13 07:36:00,2024-12-13 11:36:00,2024-12-13 07:36:00,2024-12-13 11:36:00,0,On-Time
F000714,SKY143,AC007,AID008,AID014,2024-12-14 18:05:00,2024-12-14 21:05:00,2024-12-14 18:05:00,2024-12-14 21:05:00,0,On-Time
F000715,SKY126,AC015,AID004,AID015,2024-12-15 04:45:00,2024-12-15 08:45:00,2024-12-15 04:45:00,2024-12-15 08:45:00,0,On-Time
F000716,SKY160,AC012,AID010,AID003,2024-12-16 01:58:00,2024-12-16 03:58:00,2024-12-16 01:58:00,2024-12-16 03:58:00,0,On-Time
F000717,SKY132,AC014,AID007,AID004,2024-12-17 22:54:00,2024-12-18 03:54:00,2024-12-17 22:54:00,2024-12-18 03:54:00,0,On-Time
F000718,SKY135,AC008,AID005,AID001,2024-12-18 21:36:00,2024-12-19 04:36:00,2024-12-18 21:59:00,2024-12-19 04:59:00,23,Delayed
F000719,SKY138,AC001,AID005,AID011,2024-12-19 21:53:00,2024-12-20 01:53:00,2024-12-19 21:53:00,2024-12-20 01:53:00,0,On-Time
F000720,SKY106,AC018,AID001,AID008,2024-12-20 08:17:00,2024-12-20 12:17:00,2024-12-20 08:17:00,2024-12-20 12:17:00,0,On-Time
F000721,SKY124,AC002,AID004,AID007,2024-12-21 02:38:00,2024-12-21 09:38:00,2024-12-21 02:38:00,2024-12-21 09:38:00,0,On-Time
F000722,SKY151,AC001,AID012,AID009,2024-12-22 20:41:00,2024-12-23 00:41:00,2024-12-22 20:41:00,2024-12-23 00:41:00,0,On-Time
F000723,SKY134,AC009,AID007,AID013,2024-12-23 22:43:00,2024-12-24 03:43:00,2024-12-23 22:43:00,2024-12-24 03:43:00,0,On-Time
F000724,SKY119,AC006,AID003,AID015,2024-12-24 22:27:00,2024-12-25 06:27:00,2024-12-24 22:27:00,2024-12-25 06:27:00,0,On-Time
F000725,SKY151,AC015,AID012,AID009,2024-12-25 15:42:00,2024-12-25 21:42:00,2024-12-25 16:31:00,2024-12-25 22:31:00,49,Delayed
F000726,SKY113,AC017,AID002,AID003,2024-12-26 01:00:00,2024-12-26 09:00:00,2024-12-26 01:00:00,2024-12-26 09:00:00,0,On-Time
F000727,SKY113,AC002,AID002,AID003,2024-12-27 05:58:00,2024-12-27 16:58:00,2024-12-27 05:58:00,2024-12-27 16:58:00,0,On-Time
F000728,SKY124,AC014,AID004,AID007,2024-12-28 16:23:00,2024-12-28 22:23:00,2024-12-28 16:23:00,2024-12-28 22:23:00,0,On-Time
F000729,SKY105,AC002,AID001,AID005,2024-12-29 12:46:00,2024-12-29 16:46:00,2024-12-29 12:46:00,2024-12-29 16:46:00,0,On-Time
F000730,SKY101,AC014,AID001,AID009,2024-12-30 02:23:00,2024-12-30 16:23:00,2024-12-30 03:02:00,2024-12-30 17:02:00,39,Delayed
F000731,SKY107,AC018,AID001,AID011,2024-12-31 07:22:00,2024-12-31 10:22:00,2024-12-31 07:22:00,2024-12-31 10:22:00,0,On-Time
